"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"692","Here is how the removal of Articles 370 and 35(A) have benefitted citizens… https://t.co/cCJnPShPgF",FALSE,26135,NA,2020-02-06 16:27:06,FALSE,NA,"1225455887818444800",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6081,FALSE,FALSE,NA,NA
"693","Tomorrow, I look forward to being in Assam. I will be in Kokrajhar to address a public meeting. 

We will mark the… https://t.co/1ZAvPaFSU0",FALSE,29640,NA,2020-02-06 13:45:55,TRUE,NA,"1225415324977135616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5307,FALSE,FALSE,NA,NA
"694","Speaking in the Rajya Sabha. https://t.co/DtQdoa50M7",FALSE,17930,NA,2020-02-06 11:45:29,FALSE,NA,"1225385017171304448",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4798,FALSE,FALSE,NA,NA
"695","It is wise of the Congress to keep talking about India’s Constitution. After all, they have trampled over it so man… https://t.co/ZMBniXjj0n",FALSE,19685,NA,2020-02-06 11:17:47,TRUE,NA,"1225378048083513344",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",5102,FALSE,FALSE,NA,NA
"696","Infrastructure is much more than cement and concrete.

Infrastructure guarantees a better future. 

Infrastructure… https://t.co/PvHSyr2a2L",FALSE,11764,NA,2020-02-06 11:17:15,TRUE,NA,"1225377912062300162",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3020,FALSE,FALSE,NA,NA
"697","<U+0939><U+092E><U+093E><U+0930><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0915><U+093F><U+0938><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0947> <U+0915><U+0932><U+094D><U+092F><U+093E><U+0923> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+092A><U+0942><U+0930><U+0940> <U+0924><U+0930><U+0939> <U+0938><U+0947> <U+092A><U+094D><U+0930><U+0924><U+093F><U+092C><U+0926><U+094D><U+0927> <U+0939><U+0948> <U+0914><U+0930> <U+092F><U+0947> <U+0939><U+092E><U+093E><U+0930><U+0940> <U+0928><U+0940><U+0924><U+093F><U+092F><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+092D><U+0940> <U+0928><U+091C><U+0930> <U+0906><U+0924><U+093E> <U+0939><U+0948><U+0964> https://t.co/e3xGCXAMix",FALSE,11429,NA,2020-02-06 11:15:42,FALSE,NA,"1225377523711655936",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2707,FALSE,FALSE,NA,NA
"698","<U+0928><U+0949><U+0930><U+094D><U+0925> <U+0908><U+0938><U+094D><U+091F> <U+092E><U+0947><U+0902> <U+0905><U+092C> <U+0935><U+093E><U+0938><U+094D><U+0924><U+0935> <U+092E><U+0947><U+0902> <U+0935><U+093F><U+0915><U+093E><U+0938> <U+0914><U+0930> <U+0935><U+093F><U+0936><U+094D><U+0935><U+093E><U+0938> <U+0915><U+0940> <U+0928><U+0908> <U+0938><U+0941><U+092C><U+0939> <U+0915><U+093E> <U+0909><U+0926><U+092F> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948><U+0964> https://t.co/AVz14Y6K85",FALSE,12592,NA,2020-02-06 11:14:56,FALSE,NA,"1225377328462610435",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2936,FALSE,FALSE,NA,NA
"699","<U+0905><U+0917><U+0930> <U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938> <U+0915><U+0947> <U+092A><U+0941><U+0930><U+093E><U+0928><U+0947> <U+0930><U+093E><U+0938><U+094D><U+0924><U+0947> <U+092A><U+0930> <U+091A><U+0932><U+0924><U+0947> <U+0924><U+094B>... https://t.co/MduXrwcb8v",FALSE,10952,NA,2020-02-06 11:14:44,FALSE,NA,"1225377281083723777",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2773,FALSE,FALSE,NA,NA
"700","Old and unimaginative ways of running a Government no longer connect with our citizens. Those days have gone! Had w… https://t.co/zwMJhXNryF",FALSE,12994,NA,2020-02-06 11:14:07,TRUE,NA,"1225377125546332160",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3131,FALSE,FALSE,NA,NA
"701","Speaking in the Lok Sabha. Watch.` https://t.co/jjnLHqGoYH",FALSE,22683,NA,2020-02-06 07:08:13,FALSE,NA,"1225315240394416130",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",5959,FALSE,FALSE,NA,NA
"702","Here is why India is a natural hub for the aerospace sector. https://t.co/xeWwmfQD36",FALSE,17652,NA,2020-02-05 12:42:22,FALSE,NA,"1225036944519811073",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3568,FALSE,FALSE,NA,NA
"703","A focused approach can:

Break silos.

Create the right environment for research and development. 

Further innovat… https://t.co/uNubeAyCcV",FALSE,11986,NA,2020-02-05 12:40:34,TRUE,NA,"1225036493179088896",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2745,FALSE,FALSE,NA,NA
"704","Defence manufacturing is becoming more and more vibrant in India.

We believe in- Make in India, For India and For… https://t.co/TE1H9n1cE6",FALSE,20705,NA,2020-02-05 12:38:55,TRUE,NA,"1225036077926191104",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4221,FALSE,FALSE,NA,NA
"705","The way ahead- defence indigenisation! https://t.co/nDEhrfAMfo",FALSE,10232,NA,2020-02-05 12:36:57,FALSE,NA,"1225035583262605312",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2406,FALSE,FALSE,NA,NA
"706","The changing nature of technology is impacting the security sphere as well. 

There are new learnings and new chall… https://t.co/b9TAsIJXpn",FALSE,11926,NA,2020-02-05 12:34:10,TRUE,NA,"1225034883447214080",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2664,FALSE,FALSE,NA,NA
"707","At a time when the world is looking at India with great enthusiasm, platforms like @DefExpoIndia effectively showca… https://t.co/vBvnTfdhtf",FALSE,9460,NA,2020-02-05 12:31:18,TRUE,NA,"1225034161951408129",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2265,FALSE,FALSE,NA,NA
"708","Speaking at @DefExpoIndia. Watch. https://t.co/i3qBH5GUeF",FALSE,13687,NA,2020-02-05 08:46:16,FALSE,NA,"1224977530274209793",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",3338,FALSE,FALSE,NA,NA
"709","Today we take a historic step ahead towards building a grand Ram Temple in Ayodhya! 

It was my honour to address t… https://t.co/uaVfbtbkGU",FALSE,65689,NA,2020-02-05 06:40:07,TRUE,NA,"1224945781045481473",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",16090,FALSE,FALSE,NA,NA
"710","Thank you, President @SE_Rajoelina. Connected to Madagascar by the Indian Ocean, India is committed to stand with M… https://t.co/oUT9R5LtZF",FALSE,11149,NA,2020-02-05 05:30:47,TRUE,NA,"1224928333697187842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2163,FALSE,FALSE,NA,NA
"711","Immense enthusiasm at the rally in Dwarka. People from all sections of society came to bless us. https://t.co/Ip23jrB4gc",FALSE,16697,NA,2020-02-04 16:08:21,FALSE,NA,"1224726395164577792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3525,FALSE,FALSE,NA,NA
"712","<U+0935><U+094B><U+091F> <U+092C><U+0948><U+0902><U+0915> <U+0915><U+0940> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F>, <U+0928><U+092B><U+0930><U+0924> <U+0915><U+0940> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F>, <U+0917><U+0932><U+0924> <U+0907><U+0930><U+093E><U+0926><U+094B><U+0902> <U+0914><U+0930> <U+0917><U+0932><U+0924> <U+0928><U+0940><U+092F><U+0924> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+093E> <U+0935><U+093F><U+0915><U+093E><U+0938> <U+0928><U+0939><U+0940><U+0902> <U+0915><U+093F><U+092F><U+093E> <U+091C><U+093E> <U+0938><U+0915><U+0924><U+093E><U+0964> <U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938> <U+0914><U+0930>… https://t.co/EyEjdczkzI",FALSE,28968,NA,2020-02-04 16:01:33,TRUE,NA,"1224724683498504192",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6181,FALSE,FALSE,NA,NA
"713","<U+0926><U+0947><U+0936> <U+0915><U+0940> <U+0930><U+093E><U+091C><U+0927><U+093E><U+0928><U+0940> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+093E> <U+0935><U+093F><U+0915><U+093E><U+0938> 21<U+0935><U+0940><U+0902> <U+0938><U+0926><U+0940> <U+0915><U+0940> <U+0905><U+092A><U+0947><U+0915><U+094D><U+0937><U+093E><U+0913><U+0902>-<U+0906><U+0915><U+093E><U+0902><U+0915><U+094D><U+0937><U+093E><U+0913><U+0902> <U+0915><U+0947> <U+092E><U+0941><U+0924><U+093E><U+092C><U+093F><U+0915> <U+0939><U+094B><U+0928><U+093E> <U+091A><U+093E><U+0939><U+093F><U+090F><U+0964> 

<U+092F><U+0947> <U+0924><U+092D><U+0940> <U+0938><U+0902><U+092D><U+0935> <U+0939><U+094B> <U+0938><U+0915><U+0924><U+093E> <U+0939><U+0948>, <U+091C>… https://t.co/EbvWTsNy7x",FALSE,13867,NA,2020-02-04 16:01:13,TRUE,NA,"1224724601202065408",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3291,FALSE,FALSE,NA,NA
"714","<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+094B> <U+0926><U+094B><U+0937> <U+0926><U+0947><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+0928><U+0939><U+0940><U+0902>, <U+0926><U+093F><U+0936><U+093E> <U+0926><U+0947><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+091A><U+093E><U+0939><U+093F><U+090F><U+0964>

<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+094B> <U+0909><U+0932><U+091D><U+093E><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+0928><U+0939><U+0940><U+0902>, <U+0938><U+0941><U+0932><U+091D><U+093E><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+0930><U+093E><U+091C><U+0928><U+0940><U+0924><U+093F> <U+091A><U+093E><U+0939><U+093F><U+090F><U+0964>… https://t.co/jGnTMh0cgH",FALSE,16403,NA,2020-02-04 16:00:54,TRUE,NA,"1224724521095024641",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3962,FALSE,FALSE,NA,NA
"715","Speaking at a huge rally in Dwarka, Delhi. Watch. https://t.co/TQPYfhx6tO",FALSE,20039,NA,2020-02-04 10:55:25,FALSE,NA,"1224647641675358208",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4691,FALSE,FALSE,NA,NA
"716","Some people have made parts of Delhi laboratories for their political experiments. 

People are facing inconvenienc… https://t.co/d9RITfRWDN",FALSE,23385,NA,2020-02-03 15:18:49,TRUE,NA,"1224351542599245825",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",5756,FALSE,FALSE,NA,NA
"717","They came to change the face of politics but they have been unmasked!

No Lokpal in Delhi.

No desire to bring welf… https://t.co/jDsgu00Vss",FALSE,14461,NA,2020-02-03 15:18:10,TRUE,NA,"1224351376559366145",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3884,FALSE,FALSE,NA,NA
"718","The Delhi Government is denying people the benefits of Ayushman Bharat. I fail to understand how they can be so dri… https://t.co/cwktSIrwwj",FALSE,12263,NA,2020-02-03 15:17:16,TRUE,NA,"1224351151572701186",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3187,FALSE,FALSE,NA,NA
"719","Many decades old problems have been solved and many positive things are happening for the first time... https://t.co/zMt5QO9Jh2",FALSE,13917,NA,2020-02-03 15:16:05,FALSE,NA,"1224350854460801027",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3310,FALSE,FALSE,NA,NA
"720","<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0947> <U+0935><U+094D><U+092F><U+093E><U+092A><U+093E><U+0930><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+093E><U+0925>, <U+092F><U+0939><U+093E><U+0902> <U+0915><U+0947> <U+0915><U+093E><U+0930><U+094B><U+092C><U+093E><U+0930><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0915><U+093E> <U+092C><U+0939><U+0941><U+0924> <U+0915><U+0930><U+0940><U+092C><U+0940> <U+0930><U+093F><U+0936><U+094D><U+0924><U+093E> <U+0930><U+0939><U+093E> <U+0939><U+0948><U+0964> <U+092D><U+093E><U+091C><U+092A><U+093E> <U+0915><U+093E> <U+0939><U+092E><U+0947><U+0936><U+093E> <U+0938><U+0947> <U+092A><U+094D><U+0930><U+092F><U+093E>… https://t.co/4UPzd86Wsh",FALSE,10367,NA,2020-02-03 15:15:38,TRUE,NA,"1224350739239030785",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2562,FALSE,FALSE,NA,NA
"721","<U+0907><U+0938> <U+0938><U+093E><U+0932> <U+0915><U+0947> <U+092C><U+091C><U+091F> <U+092E><U+0947><U+0902> <U+0907><U+0902><U+092B><U+094D><U+0930><U+093E><U+0938><U+094D><U+091F><U+094D><U+0930><U+0915><U+094D><U+091A><U+0930>, MSME <U+0938><U+0947><U+0915><U+094D><U+091F><U+0930>, <U+091F><U+0947><U+0915><U+094D><U+0938><U+094D><U+091F><U+093E><U+0907><U+0932> <U+0914><U+0930> <U+091F><U+0947><U+0915><U+094D><U+0928><U+094B><U+0932><U+0949><U+091C><U+0940> <U+092A><U+0930> <U+092C><U+0939><U+0941><U+0924> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+091C><U+094B><U+0930> <U+0926><U+093F><U+092F><U+093E> <U+0917><U+092F><U+093E> <U+0939><U+0948><U+0964> <U+092F><U+0947> <U+0938><U+092D><U+0940> <U+0926><U+093F>… https://t.co/DtN2LYPFI2",FALSE,8931,NA,2020-02-03 15:15:18,TRUE,NA,"1224350655831142400",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2292,FALSE,FALSE,NA,NA
"722","<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0902> <U+090F><U+0915> <U+092C><U+0939><U+0941><U+0924> <U+092C><U+0921><U+093C><U+0940> <U+0938><U+092E><U+0938><U+094D><U+092F><U+093E> <U+0925><U+0940>, <U+0905><U+0935><U+0948><U+0927> <U+0915><U+0949><U+0932><U+094B><U+0928><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940><U+0964>

<U+0932><U+094B><U+0917><U+094B><U+0902> <U+0915><U+0947> <U+0906><U+0936><U+0940><U+0930><U+094D><U+0935><U+093E><U+0926> <U+0938><U+0947> <U+0939><U+092E> <U+0926><U+0936><U+0915><U+094B><U+0902> <U+092A><U+0941><U+0930><U+093E><U+0928><U+0940> <U+0907><U+0938> <U+0938><U+092E><U+0938><U+094D><U+092F><U+093E> <U+0915><U+093E> <U+0938><U+092E><U+093E><U+0927><U+093E><U+0928> <U+0915><U+0930>… https://t.co/mGYacAG89Z",FALSE,10233,NA,2020-02-03 15:15:00,TRUE,NA,"1224350579658330113",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2585,FALSE,FALSE,NA,NA
"723","<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0938><U+093F><U+0930><U+094D><U+092B> <U+090F><U+0915> <U+0936><U+0939><U+0930> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+0948>, <U+092C><U+0932><U+094D><U+0915><U+093F> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0927><U+0930><U+094B><U+0939><U+0930> <U+0939><U+0948><U+0964> <U+092F><U+0947> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0947> <U+092D><U+093F><U+0928><U+094D><U+0928>-<U+092D><U+093F><U+0928><U+094D><U+0928> <U+0930><U+0902><U+0917><U+094B><U+0902> <U+0915><U+094B> <U+090F><U+0915> <U+091C><U+0917><U+0939> <U+0938><U+092E><U+0947><U+091F><U+0947> <U+0939><U+0941><U+090F>, <U+090F><U+0915> <U+091C><U+0940><U+0935><U+093F><U+0924> <U+092A><U+0930><U+0902>… https://t.co/VEpRLk09LM",FALSE,21505,NA,2020-02-03 15:14:33,TRUE,NA,"1224350468840624128",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4889,FALSE,FALSE,NA,NA
"724","Addressing a huge rally in Delhi. Watch. https://t.co/STOVixCErm",FALSE,21323,NA,2020-02-03 11:06:44,FALSE,NA,"1224288103277326337",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",5231,FALSE,FALSE,NA,NA
"725","We warmly welcome The Maldives in the Commonwealth and look forward to The Maldives playing a larger role in the co… https://t.co/5hEscQrAWa",FALSE,8805,"narendramodi",2020-02-01 16:28:09,TRUE,"1223644209447624706","1223644213167955974","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1494,FALSE,FALSE,NA,NA
"726","I heartily congratulate President @ibusolih, Speaker @MohamedNasheed and the people of The Maldives on readmission to the @commonwealthsec.",FALSE,15422,NA,2020-02-01 16:28:08,FALSE,NA,"1223644209447624706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2247,FALSE,FALSE,NA,NA
"727","Happy to have Uzbekistan as Partner Country in the Surajkund Mela, inaugurated by Rashtrapati Ji. 

I sincerely tha… https://t.co/eeAaQJ5MZx",FALSE,16531,NA,2020-02-01 16:25:49,TRUE,NA,"1223643627164966915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2630,FALSE,FALSE,NA,NA
"728","Steps like establishing a common online exam for government jobs, Kisan Rail and Krishi Udaan are going to have lon… https://t.co/CvFck9GjAr",FALSE,13017,NA,2020-02-01 13:51:23,TRUE,NA,"1223604761003323392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2901,FALSE,FALSE,NA,NA
"729","The #JanJanKaBudget strives to reduce the tax burden and put more money in the hands of the common man. 

With meas… https://t.co/zhbrkqbbCI",FALSE,13886,NA,2020-02-01 13:50:42,TRUE,NA,"1223604591972872192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2939,FALSE,FALSE,NA,NA
"730","#JanJanKaBudget places immense faith in India’s youth. That is why there is emphasis on MSME sector, skill developm… https://t.co/wELVopsmBV",FALSE,12494,NA,2020-02-01 13:49:21,TRUE,NA,"1223604250200010753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2767,FALSE,FALSE,NA,NA
"731","#JanJanKaBudget includes many reforms. It also lays out a plan to boost employment generation in important sectors… https://t.co/xi0ewiqoGQ",FALSE,16452,NA,2020-02-01 13:48:14,TRUE,NA,"1223603969861152769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3317,FALSE,FALSE,NA,NA
"732","The first Budget of this new decade is a #JanJanKaBudget. It combines futuristic vision with a definitive action pl… https://t.co/dY8yhEv0kN",FALSE,34398,NA,2020-02-01 13:47:13,TRUE,NA,"1223603714973294592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5690,FALSE,FALSE,NA,NA
"733","Sharing my views on the #JanJanKaBudget https://t.co/ipsAaMO0lJ",FALSE,20664,NA,2020-02-01 11:30:53,FALSE,NA,"1223569403079315456",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4923,FALSE,FALSE,NA,NA
"734","Greetings to the Indian Coast Guard on their Foundation Day. Our Coast Guard has made a mark due to their remarkabl… https://t.co/tRPCs9JDRv",FALSE,35101,NA,2020-02-01 02:38:53,TRUE,NA,"1223435520216387585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4942,FALSE,FALSE,NA,NA
"735","Had an excellent meeting with the NDA family. 

Our alliance represents India’s diversity and dynamism. NDA has mad… https://t.co/XMkawno1WC",FALSE,21028,NA,2020-01-31 14:11:57,TRUE,NA,"1223247549206814720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3503,FALSE,FALSE,NA,NA
"736","Met senior BJP leaders at the start of the Budget Session. https://t.co/Sz9CV2FAUg",FALSE,30051,NA,2020-01-31 14:05:22,FALSE,NA,"1223245891592773633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3847,FALSE,FALSE,NA,NA
"737","Rashtrapati Ji also highlighted India’s rising stature at the world stage, how our nation has overcome challenges p… https://t.co/1GeIfXsWPJ",FALSE,7754,"narendramodi",2020-01-31 10:54:17,TRUE,"1223197487042719744","1223197805545582592","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1704,FALSE,FALSE,NA,NA
"738","In his speech to both Houses of Parliament, Rashtrapati Ji lucidly highlighted India’s successes in a wide range of… https://t.co/epBgDzZlDq",FALSE,17151,NA,2020-01-31 10:53:01,TRUE,NA,"1223197487042719744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3289,FALSE,FALSE,NA,NA
"739","The #EconomicSurvey 2019-20 focuses on wealth-creation for 130 crore Indians. It outlines a multi-faceted strategy… https://t.co/vizqdJl7Wt",FALSE,17379,NA,2020-01-31 10:50:48,TRUE,NA,"1223196930148159489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3694,FALSE,FALSE,NA,NA
"740","Speaking at the start of the Budget Session of Parliament. https://t.co/CIMbUsXOVV",FALSE,23926,NA,2020-01-31 05:02:12,FALSE,NA,"1223109199300718593",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4852,FALSE,FALSE,NA,NA
"741","<U+05EA><U+05D5><U+05D3><U+05D4> <U+05E8><U+05D1><U+05D4> <U+05D9><U+05D3><U+05D9><U+05D3><U+05D9> <U+05E8><U+05D0><U+05E9><U+05D4> <U+05D4><U+05DE><U+05DE><U+05E9><U+05DC><U+05D4> @netanyahu
<U+05D4><U+05E7><U+05E9><U+05E8> <U+05D1><U+05D9><U+05DF> <U+05D4><U+05D5><U+05D3><U+05D5> <U+05DC><U+05D9><U+05E9><U+05E8><U+05D0><U+05DC> <U+05D7><U+05D6><U+05E7> <U+05DE><U+05D0><U+05D5><U+05D3>. <U+05DE><U+05D3><U+05D9><U+05E0><U+05D5><U+05EA><U+05D9><U+05E0><U+05D5> <U+05DE><U+05E9><U+05EA><U+05E4><U+05D5><U+05EA> <U+05E4><U+05E2><U+05D5><U+05DC><U+05D4> <U+05D1><U+05D0><U+05D5><U+05E4><U+05DF> <U+05E0><U+05E8><U+05D7><U+05D1> <U+05D1><U+05D9><U+05E0><U+05D9><U+05D4><U+05DF> <U+05D5><U+05D1><U+05E4><U+05D5><U+05E8>… https://t.co/S6sTQqnfK6",FALSE,31881,NA,2020-01-30 13:37:32,TRUE,NA,"1222876499717558274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4722,FALSE,FALSE,NA,NA
"742","<U+09AC><U+09BE><U+09AA><U+09C1><U+099C><U+09C0><U+09F0> <U+098F><U+0987> <U+09AA><U+09C1><U+09A3><U+09CD><U+09AF> <U+09A4><U+09BF><U+09A5><U+09BF><U+09A4> <U+0985><U+09B8><U+09AE><U+09A4> <U+09AF><U+09CB><U+09F1><U+09BE> <U+09EB> <U+09A6><U+09B6><U+0995> <U+09A7><U+09F0><U+09BF> <U+099A><U+09B2><U+09BF> <U+0985><U+09B9><U+09BE> <U+09AC><U+09A1><U+09BC><U+09CB> <U+09B8><U+09AE><U+09B8><U+09CD><U+09AF><U+09BE><U+09F0> <U+09B8><U+09AE><U+09BE><U+09A7><U+09BE><U+09A8> <U+09B9><U+09C8><U+099B><U+09C7><U+0964> <U+09AC><U+09A1><U+09BC><U+09CB> <U+09B8><U+0982><U+0997><U+09A0><U+09A8> <U+0986><U+09F0><U+09C1> <U+099A><U+09F0><U+0995><U+09BE><U+09F0><U+09F0> <U+09AE><U+09BE><U+099C><U+09A4> <U+09B9><U+09CB><U+09F1><U+09BE> <U+09AC><U+09C1><U+099C><U+09BE><U+09AC><U+09C1>… https://t.co/JVCdFDQP2e",FALSE,4579,NA,2020-01-30 08:56:02,TRUE,NA,"1222805659130818565",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",951,FALSE,FALSE,NA,NA
